generation,leftchild,rightchild,abstime,betainit,betashift
5956000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.0092834,-0.0408548
5956000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.98912,26721.2,0.307558
5956000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.469044,686.86,0.130011
5957000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,668.789,0.155389
5957000,Carex_distachya|SPA|spm00000588,NA,32.9561,0.144191,-0.0737305
5957000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.02517,26872.5,0.239779
5958000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,676.65,0.155389
5958000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.11432,26872.5,0.239779
5959000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,681.457,0.155389
5959000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.378886,26872.5,0.239779
5960000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,665.502,0.155389
5960000,Carex_remota|YUG|spm00006118,NA,32.7418,0.496107,-0.0127035
5960000,Carex_pyrenaica|SPA|spm00000582,NA,32.6505,0.840549,-0.0361936
5960000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.502882,26872.5,0.239779
5961000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,715.101,0.158042
5961000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.0204491,26872.5,0.239779
5962000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,683.441,0.158042
5962000,Carex_buekii|CZE|spm00000558,NA,33.7767,0.783288,-0.0217106
5962000,Carex_longicruris|EHM|spm00005770,NA,32.4321,1.24422,-0.0238086
5962000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.64051,26944.3,0.239779
5963000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.160682,-0.0397901
5963000,Carex_scoparia|MAI|spm00001255,NA,33.924,0.600838,0.0240894
5963000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.41101,26826.7,0.283367
5963000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.79838,668.035,0.159568
5964000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.521077,-0.0521164
5964000,Carex_paniculata_ssp_lusitanica|SPA|spm00002563,NA,32.8568,1.17523,-0.0133041
5964000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.19549,26826.7,0.283367
5964000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.11393,697.011,0.159568
5965000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.104535,0.0450688
5965000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.07637,26792.7,0.25632
5965000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.880082,709.238,0.218708
5966000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.420834,-0.0397496
5966000,Carex_hebecarpa|EHM|spm00005738,NA,33.9414,0.437696,-0.0503005
5966000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.19255,26826.7,0.283367
5966000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.04974,697.011,0.159568
5967000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.450423,-0.0287751
5967000,Carex_rorulenta|BAL|spm00003474,NA,33.4305,0.321131,-0.0217697
5967000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,33.4519,0.052472,0.0403591
5967000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.48217,26801.6,0.27385
5967000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.77815,692.907,0.208525
5968000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.73892,-0.0501539
5968000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,26.2536,2.13921,-0.0448211
5968000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.863203,26702,0.283367
5968000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.39381,692.409,0.159568
5969000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.0826921,-0.0287751
5969000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.34973,26801.6,0.27385
5969000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,4.44876,661.453,0.208525
5970000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.0661252,-0.0535303
5970000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.0477,26801.6,0.252801
5970000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,5.32923,706.521,0.185972
5971000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,688.93,0.122923
5971000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.16202,26819.1,0.243226
5972000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,667.018,0.196559
5972000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.91455,26819.1,0.278502
5973000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.17458,0.0254118
5973000,Carex_parallela|KHA|spm00006471,NA,33.6739,0.0731427,0.0312155
5973000,Carex_gibba|CHH|spm00005244,NA,16.232,0.443134,-0.000969088
5973000,Carex_distachya|SPA|spm00000588,NA,27.1811,0.586339,0.0199371
5973000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.01463,26792.7,0.25831
5973000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.49231,659.455,0.196156
5974000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,681.689,0.196559
5974000,Carex_petriei|NZ|NCBI_AUTHOR_Gardner_315,NA,33.1791,0.617053,0.0828577
5974000,Carex_hebecarpa|EHM|spm00005738,NA,32.6573,1.73707,-0.0665146
5974000,Carex_divisa|MRY|spm00002064,NA,33.677,1.85921,-0.0345807
5974000,Carex_onoei|CHM|spm00004513,NA,28.4683,0.00354825,0.0423835
5974000,Carex_baldensis|SWI|spm00005242,NA,28.5643,0.417863,0.0622304
5974000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.16228,26819.1,0.271298
5975000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.650715,0.0201059
5975000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.30756,26801.6,0.244141
5975000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.60076,661.376,0.222959
5976000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.413856,0.0201059
5976000,Carex_ozarkana|ARK|spm00002557,NA,34.0111,0.949863,0.0455441
5976000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.560509,26801.6,0.244141
5976000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.09706,661.376,0.222959
5977000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.46973,-0.0611484
5977000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.3343,26801.6,0.244141
5977000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.113797,661.376,0.176982
5978000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.616269,0.0325841
5978000,Carex_satsumensis|TAI|spm00005838,NA,31.1656,0.404961,0.00137119
5978000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.0697069,26801.6,0.244141
5978000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.04535,661.376,0.176982
5979000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,2.32764,0.0325841
5979000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.429488,26801.6,0.244141
5979000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.76649,655.773,0.176982
5980000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,2.72302,0.0325841
5980000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.115076,26801.6,0.247419
5980000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.65892,655.773,0.176982
5981000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.02853,0.0243937
5981000,Carex_bulbostylis|MSI|spm00000648,NA,33.2442,0.0413773,0.00753633
5981000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.245585,26801.6,0.247419
5981000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.7401,672.672,0.150706
5982000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.842005,0.0155462
5982000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.564737,26801.6,0.247419
5982000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.68192,671.104,0.150706
5983000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.437536,0.0155462
5983000,Carex_gibba|CHH|spm00005244,NA,23.9994,0.183953,0.0243657
5983000,Carex_onoei|CHM|spm00004513,NA,29.3139,0.269332,-0.106214
5983000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.179544,26801.6,0.247419
5983000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,5.68045,681.92,0.186995
5984000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.38969,0.0208522
5984000,Carex_insignis|EHM|spm00005755,NA,29.0464,1.93015,0.0180087
5984000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.161393,26792.7,0.254384
5984000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.21231,688.09,0.186468
5985000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.817911,0.0219722
5985000,Carex_distachya|SPA|spm00000588,NA,25.1853,6.10483,0.0146964
5985000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.957027,27028.7,0.256936
5985000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.59672,682.27,0.19959
5986000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.935489,0.0219722
5986000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.09782,27028.7,0.256936
5986000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,5.38911,682.27,0.19959
5987000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,3.15297,-0.0477482
5987000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.27434,26801.6,0.247419
5987000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,5.12287,671.08,0.186995
5988000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,667.162,0.161399
5988000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.304727,26756.6,0.274576
5989000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.18023,0.0135488
5989000,Carex_nardina|QUE|spm00001510,NA,30.1554,0.00178856,0.00605208
5989000,Carex_schweickerdtii|NAT|spm00007770,NA,30.0696,0.164359,0.0108729
5989000,Carex_bostrychostigma|JAP|spm00003784,NA,28.3963,0.0274316,-0.0347054
5989000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.666492,27028.7,0.256936
5989000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.341547,683.706,0.173869
5990000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,5.06057,0.0135488
5990000,Carex_leptalea|MIC|spm00001032,NA,29.2999,0.304516,-0.0842884
5990000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.445961,27028.7,0.256936
5990000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.787064,683.706,0.173869
5991000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,2.52946,0.0701682
5991000,Carex_nebraskensis||NCBI_Janeway_2159,NA,32.9041,0.179795,-0.00653653
5991000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.86373,27028.7,0.256936
5991000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.50609,675.902,0.173869
5992000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,3.74023,0.0701682
5992000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.81774,27028.7,0.256936
5992000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.71617,675.902,0.173869
5993000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,2.40413,0.0183415
5993000,Carex_kitaibeliana|YUG|spm00000539,NA,31.8735,0.195888,0.0152475
5993000,Carex_dissitiflora|JAP|spm00007871,NA,28.1315,1.24574,-0.0430252
5993000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.72059,26801.6,0.263165
5993000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.9197,680.163,0.166057
5994000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.74507,0.0183415
5994000,Carex_jamesii|ALA|spm00000630,NA,33.865,2.92423,0.01908
5994000,Carex_schweickerdtii|NAT|spm00007770,NA,33.6621,0.0926452,-0.0124769
5994000,Carex_dissitiflora|JAP|spm00007871,NA,28.4745,1.25235,-0.0430252
5994000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,3.10865,26801.6,0.263165
5994000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.52466,680.163,0.166057
5995000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.23768,0.0183415
5995000,Carex_schweickerdtii|NAT|spm00007770,NA,30.1049,0.060279,0.0485232
5995000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,4.54112,26801.6,0.263165
5995000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.24942,680.163,0.166057
5996000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,666.625,0.17801
5996000,Carex_cruciata|CHC|spm00005699,NA,33.0216,0.28154,-0.025307
5996000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.297481,26812.9,0.29112
5997000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,689.226,0.164823
5997000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.50205,26812.9,0.243147
5998000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,689.226,0.122807
5998000,Carex_pudica|JAP|spm00006673,NA,31.4304,0.95593,-0.0317317
5998000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.56018,26842.6,0.243147
5999000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,654.788,0.19428
5999000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.0568466,26842.6,0.243147
6000000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.146756,-0.0492675
6000000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.509534,26753.9,0.257734
6000000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.18811,682.115,0.154949
6001000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.321013,-0.0492675
6001000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.01202,26753.9,0.257734
6001000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.2525,682.115,0.154949
6002000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,1.1206,-0.00911312
6002000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,2.13765,26756.2,0.266515
6002000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.43946,689.885,0.186853
6003000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,3.05591,-0.0175008
6003000,Carex_mertensii|ASK|spm00001056,NA,34.1348,0.467872,-0.00364859
6003000,Carex_lainzii|SPA|spm00004371,NA,33.0544,0.496908,-0.0467173
6003000,Carex_metallica|JAP|NCBI_AUTHOR_Senni_586,NA,30.3897,1.93816,0.0719567
6003000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.35357,26756.2,0.266515
6003000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,3.78609,655.6,0.186853
6004000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,672.55,0.158438
6004000,Carex_richardsonii|MRY|spm00001220,NA,31.0876,1.0736,0.00465998
6004000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.19074,26768.1,0.282838
6005000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,699.762,0.14117
6005000,Carex_papulosa|KOR|spm00000016,NA,33.8563,1.03866,-0.0653848
6005000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,3.47743,26909.1,0.282838
6006000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,699.762,0.14117
6006000,Carex_chordorrhiza|BRC|spm00001925,NA,33.2212,0.978223,0.0620067
6006000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.872361,26909.1,0.282838
6007000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,689.884,0.14117
6007000,Carex_tomentosa|SPA|spm00000568,NA,32.6846,0.911512,-0.0713478
6007000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.00022,26909.1,0.261122
6008000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.189065,-0.00660957
6008000,Carex_hostiana|GER|spm00003273,NA,34.1516,0.38612,0.0559245
6008000,Carex_brizoides|GER|spm00005239,NA,34.0579,0.068434,-0.0160482
6008000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.86611,26897.1,0.266515
6008000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.16702,670.964,0.186853
6009000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.169552,0.00591446
6009000,Carex_hispida|KRI|spm00000549,NA,33.6961,4.14227,-0.0986322
6009000,Carex_mucronata|ITA|spm00000534,NA,30.5888,0.491789,0.0244502
6009000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.775484,26960.1,0.260285
6009000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,2.7707,695.904,0.192308
6010000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.208762,0.00591446
6010000,Carex_aestivalis|PEN|spm00000681,NA,33.3085,0.924778,0.0404201
6010000,Carex_infirminervia|CAL|spm00001398,NA,32.513,0.770487,-0.0557411
6010000,Carex_ludwigii|NAT|spm00003207,NA,33.4357,0.21915,0.0124253
6010000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.193102,26960.1,0.260285
6010000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.38996,673.415,0.192308
6011000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.102308,0.00591446
6011000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.00219584,26864.1,0.260285
6011000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.905058,673.415,0.192308
6012000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.149082,-0.00660957
6012000,Carex_paniculata_ssp_paniculata|GRC|spm00006108,NA,32.3533,1.07492,0.0439129
6012000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.681766,26801.3,0.266515
6012000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.20887,670.964,0.186853
6013000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.469718,-0.016584
6013000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,0.583853,26849.3,0.250825
6013000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,1.99606,697.721,0.188932
6014000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,0.394046,-0.0310632
6014000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_satsumensis|TAI|spm00005838,1.49727,26801.3,0.259606
6014000,Carex_okamotoi|KOR|NCBI_Hoshino_2100,Carex_lingii|CH|NCBI_Yang_3761,0.731125,698.356,0.147324
