generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1975000,0,-4425.22,-12857.5,1.73088,0.1616
1976000,5,-4433.54,-12831.7,8.22275,0.1566
1977000,2,-4420.26,-12839.2,0.565099,0.186
1978000,2,-4417.61,-12855.2,6.09272,0.172
1979000,4,-4434.58,-12849.3,4.67243,0.149
1980000,0,-4456.91,-12815.8,0.436294,0.1606
1981000,1,-4445.26,-12853.8,1.03969,0.166
1982000,1,-4448.15,-12834.2,1.30047,0.16625
1983000,1,-4444.26,-12837.2,0.935948,0.1635
1984000,1,-4481.04,-12800.8,2.9733,0.167
1985000,2,-4427.91,-12841.1,1.02821,0.154667
1986000,0,-4389.91,-12886.9,3.05718,0.166
1987000,0,-4426.5,-12828.7,0.635436,0.156667
1988000,0,-4454.5,-12815.7,0.186402,0.162
1989000,1,-4453.37,-12827.3,0.979769,0.163
1990000,1,-4454.43,-12815.7,1.82765,0.181
1991000,1,-4423.23,-12845.3,0.600299,0.156
1992000,0,-4379.34,-12933.8,1.87232,0.1533
1993000,3,-4526,-12799.2,4.98283,0.156
1994000,0,-4523.37,-12759.1,0.541297,0.154556
1995000,0,-4524.49,-12755.6,1.65637,0.147
1996000,0,-4524.38,-12751.6,0.497459,0.158
1997000,2,-4436.85,-12843.7,1.69887,0.158
1998000,0,-4434.18,-12855.9,0.653375,0.143
1999000,0,-4482.77,-12812.4,0.506984,0.155
2000000,0,-4482.94,-12801.1,2.26935,0.169
2001000,2,-4411.05,-12860.2,3.06187,0.165
2002000,1,-4409.57,-12848,3.24187,0.192
2003000,0,-4492.94,-12810.8,0.608615,0.1654
2004000,0,-4449.6,-12836.5,0.540337,0.152
2005000,2,-4447.69,-12827.6,1.03152,0.15
2006000,0,-4446.35,-12820.8,0.181351,0.143
2007000,1,-4406.89,-12849.8,0.961939,0.174
2008000,0,-4501.76,-12797.1,0.00160696,0.1608
2009000,2,-4400.76,-12890.7,2.18259,0.13
2010000,1,-4416.06,-12827.3,1.0061,0.159714
2011000,2,-4416.16,-12836.4,0.961968,0.162
2012000,1,-4414.34,-12842.9,0.764799,0.197
2013000,0,-4415.16,-12848,3.28555,0.173
2014000,0,-4453.14,-12792.4,0.0193496,0.142
2015000,3,-4455.54,-12826.3,4.34447,0.1625
2016000,0,-4454.86,-12849.3,0.738085,0.169
2017000,2,-4429.83,-12827.8,5.58846,0.162
2018000,0,-4459.08,-12852.6,0.0017454,0.152
2019000,2,-4459.04,-12841.2,6.19692,0.176
2020000,3,-4459.43,-12828.5,1.68977,0.177
2021000,2,-4460.55,-12832.9,2.54639,0.16
2022000,1,-4425.82,-12887.5,1.7258,0.168625
2023000,4,-4438.2,-12851.7,5.98931,0.180667
2024000,4,-4434.89,-12862.8,2.59864,0.187
2025000,0,-4439.93,-12858.4,0.0773568,0.163
2026000,0,-4404.39,-12892.5,1.4997,0.1585
2027000,0,-4471.16,-12821.3,2.2382,0.154
2028000,3,-4469.71,-12823.2,1.7422,0.153
2029000,2,-4428.76,-12897,0.76617,0.172375
2030000,2,-4442.48,-12824.4,2.69795,0.158909
2031000,0,-4445.49,-12827.1,2.90252,0.18
2032000,2,-4417.69,-12878.3,4.93789,0.166
2033000,0,-4417.54,-12848.9,0.288108,0.166375
2034000,1,-4390.85,-12881.7,1.51076,0.151
2035000,1,-4387.95,-12864.2,0.433367,0.17
2036000,3,-4462.01,-12788.8,5.02817,0.184
2037000,0,-4474.61,-12775.4,2.22623,0.132
2038000,0,-4479.11,-12764.7,0.149152,0.154
2039000,1,-4410.56,-12840.6,1.11596,0.152
2040000,0,-4502.38,-12793.8,0.558276,0.15825
2041000,0,-4369.77,-12877.5,0.516419,0.1445
2042000,0,-4363.67,-12883.1,2.95293,0.145
2043000,0,-4422.22,-12832.7,0.243164,0.135
2044000,0,-4417.9,-12837.4,1.65594,0.14
2045000,0,-4419.11,-12821.4,0.167195,0.135
2046000,0,-4423.04,-12821,0.448112,0.173
2047000,1,-4429.87,-12817.3,3.20874,0.151
2048000,1,-4427.85,-12816.1,1.66772,0.14
2049000,1,-4448,-12838.2,2.01368,0.158714
2050000,0,-4437.11,-12874,0.110018,0.1541
2051000,0,-4430.57,-12861.8,1.43971,0.1625
2052000,0,-4410.89,-12884.8,2.10709,0.156632
2053000,0,-4468.74,-12793.4,0.121038,0.172667
2054000,0,-4468.76,-12795.3,0.36329,0.151
2055000,0,-4481.02,-12789.1,0.744278,0.1585
2056000,0,-4481.06,-12801,1.11827,0.143
2057000,0,-4477.79,-12799.9,0.23808,0.130333
2058000,0,-4380.08,-12879.5,0.118079,0.1557
2059000,1,-4390.32,-12854.9,1.83682,0.127
2060000,0,-4421.97,-12866,1.25593,0.160333
2061000,0,-4421.87,-12873.1,0.245728,0.175
2062000,0,-4381.02,-12909,0.345967,0.1555
2063000,0,-4381.02,-12912.6,0.285922,0.166
2064000,1,-4478.5,-12820.4,1.04855,0.142
2065000,0,-4489.54,-12782.5,0.237518,0.1585
2066000,1,-4370.67,-12916.2,3.84506,0.1502
2067000,1,-4372.36,-12911.7,2.54065,0.187
2068000,0,-4373.12,-12897.8,0.450119,0.162
2069000,3,-4373.75,-12884.3,1.38912,0.151
2070000,1,-4455.6,-12815.2,1.19759,0.1652
2071000,0,-4457.97,-12798.8,1.63156,0.165
2072000,0,-4425.5,-12869.1,0.594397,0.162625
2073000,1,-4442.76,-12842.1,0.378678,0.149
2074000,1,-4431.65,-12855,1.67153,0.147
2075000,0,-4433.35,-12861.5,1.0473,0.148
2076000,0,-4433.66,-12858.6,4.09653,0.143
2077000,0,-4393.73,-12897.1,0.602553,0.156
2078000,0,-4433.35,-12835.3,1.06719,0.1585
2079000,2,-4434.12,-12827.9,2.03741,0.158
2080000,0,-4433.31,-12825.6,0.120859,0.165
2081000,0,-4360.09,-12901.4,0.894138,0.16575
2082000,3,-4360.4,-12920.6,3.2323,0.18
2083000,0,-4474.08,-12817.8,2.12324,0.156643
2084000,0,-4475.62,-12830.7,1.70568,0.147
2085000,0,-4483.97,-12785.3,0.508345,0.159483
2086000,2,-4431.47,-12829.8,2.85325,0.18275
2087000,0,-4434.36,-12842.9,2.34317,0.153
2088000,0,-4397.39,-12887.3,0.393939,0.1585
2089000,2,-4427.68,-12828.8,0.601763,0.16575
2090000,0,-4404.63,-12886.3,0.997126,0.157333
2091000,1,-4419.03,-12846.5,1.88127,0.171667
2092000,0,-4420.07,-12871.1,0.495963,0.132
2093000,3,-4435,-12850.7,4.2267,0.166333
2094000,0,-4406.41,-12889.7,1.70833,0.15
2095000,2,-4364.54,-12925,3.45241,0.18
2096000,0,-4433.25,-12863.3,0.0616756,0.115
2097000,0,-4433.52,-12883.2,0.0678113,0.138
2098000,0,-4433.21,-12878.2,1.30807,0.13
2099000,0,-4400.38,-12907.9,0.392118,0.1568
2100000,0,-4409.85,-12882.4,0.0998796,0.143167
2101000,0,-4280.62,-12994.4,1.17763,0.147
2102000,1,-4338.11,-12932.8,2.2863,0.155
2103000,0,-4389.62,-12913.7,1.61288,0.16175
2104000,2,-4387.58,-12914.8,1.1715,0.144
2105000,0,-4417.98,-12882.7,0.0621557,0.149571
2106000,0,-4416.12,-12866.4,2.62374,0.142
2107000,2,-4416.94,-12863.6,2.4006,0.183
2108000,0,-4420.35,-12860.7,2.02197,0.151
2109000,0,-4420.23,-12850.6,0.833244,0.179
2110000,0,-4420.3,-12871.1,1.53867,0.153
2111000,4,-4416.36,-12878.5,3.97523,0.183
2112000,1,-4542.13,-12728.9,2.64108,0.15135
2113000,2,-4541.03,-12745.6,1.675,0.164
2114000,1,-4478.08,-12790.8,2.2982,0.16
2115000,2,-4457.7,-12843.4,2.68786,0.164818
2116000,4,-4394.19,-12909.1,2.43805,0.195
2117000,2,-4443.79,-12853.8,3.18331,0.183
2118000,0,-4463.54,-12823.9,2.45252,0.181
2119000,0,-4462.43,-12805.2,1.19544,0.1664
2120000,0,-4438.94,-12838.7,0.480779,0.193
2121000,2,-4441.57,-12826.3,2.02167,0.176
2122000,0,-4433.72,-12824.8,0.87575,0.168
2123000,1,-4419.44,-12849.9,3.88861,0.172
2124000,0,-4549.68,-12729.8,1.06223,0.159
2125000,0,-4419.14,-12864.1,1.10271,0.161826
2126000,0,-4419.06,-12859.3,0.341775,0.148
2127000,0,-4407.48,-12881.8,0.326009,0.159
2128000,3,-4401.8,-12888.9,4.13319,0.169
2129000,0,-4431.15,-12862.4,1.21102,0.141
2130000,2,-4444.65,-12833,1.36725,0.153833
2131000,0,-4446.75,-12823.8,0.830901,0.163
2132000,0,-4353.08,-12914.8,0.631622,0.147
2133000,0,-4529.87,-12733.3,0.702188,0.159
2134000,1,-4336.76,-12935.9,0.532174,0.156
2135000,0,-4354.64,-12914.6,1.31044,0.157
2136000,0,-4357.2,-12898,0.169389,0.141
2137000,1,-4316.82,-12933.4,2.31358,0.157
2138000,3,-4456.27,-12800.4,1.88969,0.182
2139000,1,-4418.58,-12847.8,0.597879,0.1532
2140000,1,-4417.52,-12845,0.559284,0.139
2141000,1,-4419.06,-12825.2,0.894788,0.174
2142000,0,-4416.43,-12846.1,0.0305223,0.145
2143000,0,-4458.2,-12771.8,0.811093,0.1504
2144000,0,-4465.03,-12821.7,0.0238546,0.155423
2145000,1,-4485.6,-12787.8,1.44074,0.133667
