generation,leftchild,rightchild,abstime,betainit,betashift
5191000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4421.24,0.19884
5191000,Carex_esenbeckii|EHM|spm00005193,NA,33.8117,0.21458,-0.0312545
5192000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4421.24,0.201477
5193000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4417.2,0.211182
5193000,Carex_sparganioides|DEL|spm00001289,NA,33.4423,0.492309,0.00272745
5193000,Carex_siccata|ONT|spm00002070,NA,33.0249,1.15445,-0.0110562
5194000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4378.99,0.190811
5194000,Carex_tonsa||spm00001317,NA,33.803,0.847511,-0.117795
5194000,Carex_heleonastes|ABT|spm00001954,NA,33.7416,1.48345,0.0538435
5195000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4378.99,0.193448
5196000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4456.9,0.219961
5197000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4456.9,0.167879
5197000,Carex_quadriflora|KOR|spm00000347,NA,34.0056,0.258879,-0.0505428
5197000,Carex_exilis|DEL|spm00000887,NA,33.1109,0.211709,0.00393713
5198000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4460.2,0.20556
5198000,Carex_atrata|AUT|spm00007990,NA,33.8899,0.988502,-0.00611063
5198000,Carex_inversa|NZ|NCBI_AUTHOR_Gardner_286,NA,33.2921,5.88553,0.00684001
5199000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4474.7,0.224393
5200000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4458.18,0.224393
5200000,Carex_frankii|ALA|spm00000939,NA,30.1346,0.347505,-0.00563347
5201000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4372.45,0.240347
5201000,Carex_panicea|MAI|spm00001906,NA,31.2158,0.0854474,-0.115067
5201000,Carex_obtusata|MAN|spm00001107,NA,32.9582,1.30929,0.0141695
5201000,Carex_lancea|CPP|spm00003764,NA,31.248,0.446909,0.0345534
5202000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4372.45,0.242592
5203000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4358.49,0.211391
5203000,Carex_vaginata|YUK|spm00001974,NA,32.6555,1.52276,0.00924935
5204000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4318.84,0.227346
5205000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4442.98,0.232918
5205000,Carex_tenuiculmis|NZS|NCBI_AK_311164,NA,31.9911,0.0555304,-0.049318
5205000,Carex_nubigena|CHC|spm00003362,NA,33.6709,1.3978,-0.0486851
5205000,Carex_deasyi|EHM|spm00005198,NA,32.8034,0.861367,0.00145134
5206000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4482.15,0.227346
5206000,Carex_bonatiana|EHM|spm00005907,NA,28.9032,1.04541,0.0898605
5207000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4442.31,0.227346
5208000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4442.31,0.205289
5209000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.24,0.205289
5210000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.24,0.182971
5211000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4370.7,0.237185
5212000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4370.7,0.215128
5213000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.06,0.250053
5214000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4396.03,0.21497
5215000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.08,0.255956
5216000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4417.91,0.206131
5216000,Carex_conoidea|DEL|spm00001428,NA,33.7065,0.134646,0.00809029
5216000,Carex_metallica|JAP|NCBI_AUTHOR_Senni_586,NA,32.1919,0.137681,0.033322
5217000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4375.23,0.19281
5217000,Carex_neurocarpa|PRM|spm00006483,NA,31.5865,0.886338,0.117059
5217000,Carex_ludwigii|NAT|spm00003207,NA,28.0675,1.05209,-0.0593217
5218000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4375.23,0.19281
5218000,Carex_plantaginea|TEN|spm00001893,NA,33.3758,1.37614,0.00303441
5218000,Carex_forficula|KOR|NCBI_Na_2984,NA,33.7512,2.24785,-0.046797
5219000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4405.19,0.19281
5220000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4405.19,0.19281
5221000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4490.02,0.224312
5221000,Carex_debilis|OKL|spm00000863,NA,33.6281,1.67026,-0.0119157
5221000,Carex_panicea|MAI|spm00001906,NA,30.2398,1.15367,-0.0227569
5222000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4385.74,0.19281
5223000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4385.74,0.189724
5224000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4464.24,0.195598
5224000,Carex_leporina|WIS|spm00001780,NA,34.0464,1.4557,0.0047597
5225000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4424.76,0.195598
5226000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4424.76,0.239554
5226000,Carex_pauciflora|ASK|spm00001142,NA,32.6766,1.23172,0.0525311
5227000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4418.27,0.202301
5228000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4418.27,0.21751
5228000,Carex_alatauensis|AFG|spm00003401,NA,32.4795,0.0114562,0.0185226
5228000,Carex_distachya|SPA|spm00000588,NA,23.8119,0.642116,-0.0312062
5229000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4418.27,0.21751
5229000,Carex_swanii|ARK|spm00001304,NA,33.5177,2.18869,0.0267316
5229000,Carex_pellita|CAL|spm00001148,NA,33.8167,0.414212,-0.071461
5229000,Carex_filifolia_var_filifolia|CAL|spm00001432,NA,32.4413,0.240384,0.00216061
5229000,Carex_distachya|SPA|spm00000588,NA,24.3922,0.736985,-0.0312062
5230000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4395.71,0.210969
5231000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.89,0.211162
5232000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4396.73,0.237016
5233000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4394.85,0.208188
5233000,Carex_filicina|VIE|spm00007873,NA,33.5581,0.822217,0.0209117
5233000,Carex_arcta|ASK|spm00000710,NA,33.7877,0.187568,0.0368027
5233000,Carex_pseudocuraica|CH|spm00002605,NA,33.1435,1.53254,0.01025
5233000,Carex_meyeriana|MON|spm00008024,NA,32.1126,2.94631,0.0392476
5233000,Carex_dissitiflora|JAP|spm00007871,NA,31.1768,0.0697155,-0.0345167
5233000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,31.8921,0.613198,-0.0104115
5234000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4394.85,0.208188
5234000,Carex_bella|COL|spm00001721,NA,32.4207,0.00952904,-0.0540244
5234000,Carex_appropinquata|GER|spm00002248,NA,33.5212,0.253289,-0.0873856
5234000,Carex_molesta|DEL|spm00001070,NA,34.0851,4.52107,0.0408004
5234000,Carex_feta|CAL|spm00000893,NA,32.6173,3.7748,0.00452933
5234000,Carex_harfordii|CAL|spm00000965,NA,33.564,0.274215,-0.0337693
5234000,Carex_pseudocuraica|CH|spm00002605,NA,31.6441,2.72444,0.0297607
5234000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,25.8284,1.29941,0.0302589
5234000,Carex_dissitiflora|JAP|spm00007871,NA,33.2892,0.166838,-0.0345167
5234000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,30.7772,0.599595,-0.0104115
5235000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4305.84,0.192622
5236000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4275.6,0.192622
5237000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4428.85,0.205082
5238000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4429.34,0.216445
5238000,Carex_augustinowiczii|SAK|spm00007995,NA,33.5075,0.826297,-0.0177442
5238000,Carex_amphibola|ALA|spm00000654,NA,33.748,0.253834,-0.0230291
5239000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4364.18,0.216445
5239000,Carex_pudica|JAP|spm00006673,NA,32.89,0.999304,0.000258074
5240000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.98,0.201558
5240000,Carex_richardsonii|MRY|spm00001220,NA,32.5494,0.567515,0.00234826
5241000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4372.48,0.165647
5242000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4463.6,0.224267
5242000,Carex_dispalata|JAP|NCBI_Waterway_3652,NA,32.4069,0.0233801,0.0343475
5243000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4416.3,0.204488
5244000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.98,0.206658
5244000,Carex_ludwigii|NAT|spm00003207,NA,33.9012,1.60809,-0.0206653
5245000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.98,0.212362
5246000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.98,0.229067
5247000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.67,0.208626
5248000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.67,0.210553
5248000,Carex_insignis|EHM|spm00005755,NA,33.2625,1.94054,-0.0124976
5249000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4413.34,0.202766
5249000,Carex_dispalata|JAP|NCBI_Waterway_3652,NA,33.9685,0.0256473,-0.115027
5250000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4413.34,0.199126
5251000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4413.34,0.199126
5252000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4413.34,0.220066
5252000,Carex_platyphylla|MRY|spm00001152,NA,33.2466,0.377643,0.0350269
5252000,Carex_albursina|KTY|spm00001384,NA,32.8133,0.115339,-0.0792056
5253000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4372.24,0.228213
5253000,Carex_baldensis|SWI|spm00005242,NA,28.4988,3.47919,-0.115987
5254000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4454.12,0.187478
5255000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4454.12,0.187478
5255000,Carex_limosa|ASK|spm00001035,NA,32.7454,0.627725,-0.00335628
5255000,Carex_maackii|JAP|spm00002491,NA,31.7209,0.385118,0.0457039
5255000,Carex_longifructus||spm00004426,NA,33.261,0.553448,0.0235884
5256000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4394.19,0.187478
5256000,Carex_baldensis|SWI|spm00005242,NA,25.4084,0.053362,0.0580725
5257000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4393.82,0.187478
5258000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4501.91,0.211237
5259000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4362.13,0.201766
5260000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4362.13,0.201766
5261000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4437.77,0.20228
5262000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4305.77,0.222047
5262000,Carex_aterrima_ssp_medwedewii|TCS|spm00003468,NA,33.8412,0.266839,0.0373748
5263000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4458.66,0.222047
5264000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4434.96,0.176159
5265000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4420.74,0.176159
5265000,Carex_frigida|SPA|spm00000521,NA,32.0829,2.00911,-0.00066319
5265000,Carex_gibba|CHH|spm00005244,NA,20.5559,1.39196,0.0367283
5266000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4389.56,0.179012
5267000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4507.27,0.198196
5267000,Carex_bonatiana|EHM|spm00005907,NA,28.381,1.49795,-0.0524075
5268000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4437.43,0.193097
5269000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4462.55,0.202642
5270000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4468.35,0.202642
5270000,Carex_pichinchensis|ECU|spm00000538,NA,32.6954,1.22133,-0.0702039
5270000,Carex_asturica|SPA|spm00004385,NA,29.6692,1.30356,0.0273682
5270000,Carex_mucronata|ITA|spm00000534,NA,30.9721,0.454183,-0.0110077
5271000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4468.35,0.202642
5272000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4446.66,0.208424
5273000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4476.88,0.198644
5274000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4455.15,0.208424
5275000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4455.15,0.208424
5275000,Carex_intumescens|MAI|spm00000975,NA,32.6861,0.102557,0.048454
5275000,Carex_athrostachya|CAL|spm00000727,NA,33.2118,0.681749,-0.00539977
5276000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4455.15,0.208424
5276000,Carex_oedipostyla|SPA|spm00000587,NA,30.343,0.308759,-0.0230266
5277000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4503.57,0.213775
5278000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4359.35,0.207842
5279000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4359.35,0.225524
5280000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4472.98,0.213775
5281000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4439.7,0.210072
5282000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4512.94,0.214316
5283000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4478.66,0.214316
5284000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4478.66,0.214316
5285000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4451.46,0.214018
5285000,Carex_corrugata|ALA|spm00000670,NA,33.9951,0.413499,0.0615091
5286000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.6,0.210316
5287000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4441.84,0.210316
5287000,Carex_stricta|TEX|spm00001296,NA,33.7406,6.87436,-0.0541173
5288000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4397.37,0.210316
5289000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4413.05,0.210316
5290000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4413.05,0.224684
5291000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4435.26,0.211935
5292000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4435.26,0.211935
5292000,Carex_nubigena|CHC|spm00003362,NA,34.0795,1.14273,-0.0236929
5293000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4472.15,0.22216
5294000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4478.75,0.208791
5294000,Carex_stenantha_var_taisetsuensis|SAK|spm00006798,NA,32.1082,0.0465055,-0.0354944
5294000,Carex_blepharicarpa|KOR|spm00000323,NA,32.4888,0.0813099,-0.0314235
5294000,Carex_burkei|CPP|spm00007785,NA,31.6545,0.684326,0.0844581
5295000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4399.39,0.208791
5296000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4399.39,0.208791
5297000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4424.49,0.208791
5298000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.14,0.251221
5299000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4446.36,0.202977
5300000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4421.39,0.202977
5300000,Carex_pulicaris|GRB|spm00005180,NA,28.8247,0.237661,0.0412789
5301000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4421.39,0.202977
5302000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4421.39,0.202977
5302000,Carex_cruenta|CHQ|spm00005700,NA,32.7979,0.811317,0.0215449
5302000,Carex_foetida|SWI|spm00000565,NA,31.7017,3.61096,-0.0486187
5303000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.16,0.202977
5304000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.16,0.202977
5304000,Carex_assiniboinensis|MAN|spm00000722,NA,30.3999,0.386009,0.0335211
5304000,Carex_assiniboinensis|MAN|spm00000722,NA,34.1193,0.111644,-0.0550728
5305000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.16,0.214191
5306000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4396.98,0.214191
5307000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4337.06,0.238229
5308000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4337.06,0.214771
5308000,Carex_foetida|SWI|spm00000565,NA,32.3604,3.99146,-0.0486187
5309000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4397.43,0.176277
5310000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4489.94,0.176277
5310000,Carex_crebriflora||spm00001043,NA,34.0778,0.360956,-0.0308171
5310000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,34.1211,0.509544,-0.012579
5310000,Carex_satsumensis|TAI|spm00005838,NA,29.6248,1.29369,0.00198338
5311000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4489.94,0.217624
5312000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4437.04,0.193836
5312000,Carex_cruciata|CHC|spm00005699,NA,30.1353,0.648772,-0.134748
5312000,Carex_bonatiana|EHM|spm00005907,NA,25.8331,0.316863,-0.0045775
5313000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4383.81,0.179101
5314000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4396.61,0.179812
5314000,Carex_satsumensis|TAI|spm00005838,NA,28.2536,1.46205,0.00198338
5315000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4407.89,0.179812
5315000,Carex_angustata|CAL|spm00000713,NA,33.3829,0.403368,-0.0657786
5316000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4339.54,0.20709
5316000,Carex_strigosa|AUT|spm00003302,NA,34.1167,4.5753,0.0177595
5317000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4339.54,0.176152
5318000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4339.54,0.176152
5318000,Carex_durieui|SPA|spm00004386,NA,30.9708,0.769435,0.0238618
5319000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4418.85,0.176152
